timestamp,customer_id,genre,age,annual_income,spending_score,type,model,screen_size,quantity,unit_price
2021-07-22 01:42:38,79,Female,23,54,52,laptop,jl3,14.0,4,4840
2021-10-02 03:08:32,186,Male,30,99,97,laptop,kz,12.0,3,3630
2021-05-11 22:29:40,138,Male,32,73,73,laptop,qw2,17.0,5,702
2021-03-05 02:17:30,70,Female,32,48,47,smart phone,cz,6.5,1,100
2021-10-30 23:39:17,70,Female,32,48,47,laptop,ay9,14.0,5,1521
2021-08-13 07:10:24,165,Male,50,85,26,laptop,ki2,14.0,2,758
2021-11-04 23:38:58,107,Female,66,63,50,laptop,c6,14.0,3,4460
2021-03-26 10:37:35,143,Female,28,76,40,laptop,qw2,12.0,1,1318
2021-12-13 16:03:46,159,Male,34,78,1,laptop,ay9,17.0,2,161
2021-07-15 21:59:58,34,Male,18,33,92,laptop,jl3,15.0,5,4912
2021-11-06 10:37:58,170,Male,32,87,63,laptop,zeta,15.0,4,2733
2021-06-18 08:16:31,191,Female,34,103,23,laptop,qw2,17.0,5,252
2021-11-08 04:15:28,189,Female,41,103,17,laptop,c6,14.0,3,2417
2021-01-30 01:23:08,101,Female,23,62,41,laptop,qw2,17.0,3,239
2021-11-30 07:15:24,67,Female,43,48,50,laptop,c6,15.0,3,1803
2021-10-14 12:48:42,182,Female,32,97,86,laptop,ki2,12.0,1,70
2021-07-09 23:55:00,23,Female,46,25,5,laptop,k12,15.0,1,3861
2021-04-28 19:31:07,126,Female,31,70,77,laptop,c6,17.0,3,3381
2021-01-02 03:39:15,158,Female,30,78,78,laptop,kz,17.0,5,2906
2021-04-05 12:05:16,115,Female,18,65,48,laptop,jl3,15.0,1,3278
2021-05-27 16:24:05,61,Male,70,46,56,laptop,kz,14.0,4,1527
2021-04-14 03:00:16,183,Male,46,98,15,laptop,c6,15.0,1,1794
2021-02-19 22:01:30,65,Male,63,48,51,laptop,qw2,17.0,3,3408
2021-03-23 01:41:47,5,Female,31,17,40,laptop,zeta,14.0,4,2523
2021-05-27 15:43:22,40,Female,20,37,75,laptop,qw2,14.0,4,3120
2021-02-07 23:16:54,140,Female,35,74,72,television,dj1,32.0,4,2214
2021-02-18 07:20:03,147,Male,48,77,36,television,dj1,48.0,1,1619
2021-10-28 22:02:42,38,Female,30,34,73,laptop,c6,12.0,4,4010
2021-11-08 21:07:04,181,Female,37,97,32,laptop,k12,17.0,4,1797
2021-02-18 07:32:24,15,Male,37,20,13,laptop,k12,15.0,3,2133
2021-01-12 13:23:16,104,Male,26,62,55,smart phone,bn20,6.0,1,4620
2021-10-27 14:41:52,143,Female,28,76,40,laptop,ay9,17.0,2,4585
2021-11-19 15:10:36,121,Male,27,67,56,smart phone,bn20,6.5,1,2279
2021-04-26 16:16:49,27,Female,45,28,32,laptop,ay9,17.0,3,4310
2021-07-19 16:56:07,21,Male,35,24,35,laptop,jl3,12.0,2,4415
2021-05-03 21:12:13,155,Female,47,78,16,laptop,c6,15.0,4,3381
2021-01-13 21:23:19,167,Male,42,86,20,smart phone,pk2,5.5,4,4010
2021-03-23 13:09:02,196,Female,35,120,79,laptop,k12,15.0,2,3054
2021-04-20 17:06:10,138,Male,32,73,73,laptop,qw2,14.0,2,3589
2021-04-06 15:16:13,192,Female,32,103,69,laptop,ki2,17.0,3,4740
2021-05-02 07:25:58,29,Female,40,29,31,laptop,qw2,12.0,1,1350
2021-05-29 20:38:18,80,Female,49,54,42,smart phone,k9,5.5,2,2748
2021-06-28 13:53:52,188,Male,28,101,68,laptop,k12,12.0,2,4793
2021-11-08 11:47:29,151,Male,43,78,17,laptop,k12,14.0,4,4620
2021-11-21 19:57:13,168,Female,33,86,95,television,dj1,40.0,4,366
2021-01-22 12:57:00,46,Female,24,39,65,laptop,jl3,17.0,4,2616
2021-12-21 15:35:35,15,Male,37,20,13,laptop,c6,14.0,3,738
2021-05-05 02:08:09,143,Female,28,76,40,laptop,qw2,15.0,5,977
2021-03-09 19:27:44,74,Female,60,50,56,laptop,kz,15.0,4,534
2021-12-27 00:29:01,80,Female,49,54,42,laptop,kz,12.0,2,1454
2021-12-25 17:03:12,136,Female,29,73,88,laptop,j3,14.0,4,4656
2021-09-09 13:51:04,17,Female,35,21,35,laptop,k12,15.0,4,1608
2021-03-15 16:15:31,31,Male,60,30,4,laptop,k12,14.0,4,2933
2021-07-06 11:55:01,114,Male,19,64,46,laptop,jl3,15.0,2,149
2021-12-29 07:59:29,68,Female,68,48,48,television,ss2,40.0,2,3523
2021-05-17 02:23:07,104,Male,26,62,55,laptop,j3,17.0,1,621
2021-10-04 23:33:15,198,Male,32,126,74,laptop,kz,14.0,5,366
2021-03-03 16:12:52,186,Male,30,99,97,laptop,qw2,17.0,3,4587
2021-11-05 10:50:45,186,Male,30,99,97,laptop,zeta,17.0,5,3978
2021-03-20 01:52:42,89,Female,34,58,60,smart phone,c3,6.5,5,1717
2021-11-09 07:55:47,179,Male,59,93,14,laptop,ki2,12.0,2,165
2021-11-05 06:34:32,156,Female,27,78,89,laptop,ay9,17.0,3,1450
2021-04-14 03:37:12,188,Male,28,101,68,laptop,jl3,12.0,5,412
2021-07-20 04:31:01,7,Female,35,18,6,laptop,jl3,14.0,4,1506
2021-06-01 08:52:16,129,Male,59,71,11,laptop,jl3,15.0,3,4598
2021-07-15 17:46:34,106,Female,21,62,42,smart phone,c3,6.0,1,695
2021-12-10 03:54:32,198,Male,32,126,74,laptop,qw2,12.0,4,164
2021-07-09 10:37:18,139,Male,19,74,10,laptop,ki2,12.0,1,2007
2021-12-12 23:54:20,45,Female,49,39,28,laptop,ay9,12.0,5,2570
2021-04-21 05:27:07,168,Female,33,86,95,laptop,zeta,15.0,3,2448
2021-01-21 00:27:06,104,Male,26,62,55,laptop,ki2,15.0,1,823
2021-08-13 19:03:28,17,Female,35,21,35,laptop,ki2,17.0,1,1038
2021-10-12 04:12:42,113,Female,38,64,42,laptop,zeta,17.0,2,206
2021-01-23 18:57:15,150,Male,34,78,90,laptop,ki2,17.0,1,3289
2021-12-16 16:40:53,145,Male,25,77,12,laptop,ay9,14.0,1,111
2021-10-28 05:38:17,192,Female,32,103,69,smart phone,xm23,6.0,1,4711
2021-01-29 21:22:07,146,Male,28,77,97,laptop,kz,17.0,4,2072
2021-09-19 13:05:52,75,Male,59,54,47,laptop,qw2,12.0,2,1276
2021-09-10 14:13:55,36,Female,21,33,81,laptop,j3,14.0,1,3079
2021-04-19 02:12:26,181,Female,37,97,32,laptop,jl3,17.0,1,3582
2021-04-09 03:00:25,158,Female,30,78,78,laptop,c6,15.0,1,690
2021-02-10 19:57:33,186,Male,30,99,97,laptop,ay9,15.0,2,4876
2021-11-24 03:12:45,64,Female,54,47,59,laptop,qw2,17.0,2,2403
2021-11-13 15:34:14,146,Male,28,77,97,laptop,ki2,14.0,5,4327
2021-04-13 14:30:49,67,Female,43,48,50,laptop,ki2,15.0,1,4885
2021-12-08 23:56:39,103,Male,67,62,59,laptop,qw2,17.0,4,1530
2021-01-03 10:10:30,115,Female,18,65,48,laptop,j3,14.0,5,2514
2021-09-08 21:16:58,69,Male,19,48,59,smart phone,c3,5.5,3,1784
2021-12-21 12:30:12,17,Female,35,21,35,laptop,zeta,15.0,1,1818
2021-02-28 02:57:01,46,Female,24,39,65,laptop,j3,17.0,3,965
2021-05-28 01:14:33,42,Male,24,38,92,laptop,ki2,14.0,5,716
2021-07-21 16:44:08,26,Male,29,28,82,laptop,ay9,17.0,5,4805
2021-07-08 18:44:22,13,Female,58,20,15,laptop,k12,12.0,2,965
2021-11-22 20:09:47,108,Male,54,63,46,laptop,j3,14.0,1,1774
2021-10-15 15:03:52,151,Male,43,78,17,laptop,jl3,15.0,3,2549
2021-09-12 10:26:06,95,Female,32,60,42,laptop,ki2,12.0,2,563
2021-06-28 08:03:53,115,Female,18,65,48,laptop,zeta,14.0,1,3797
2021-04-13 09:45:29,11,Male,67,19,14,laptop,ay9,15.0,4,2077
2021-06-24 22:58:22,86,Male,48,54,46,laptop,j3,14.0,1,2474
2021-08-29 04:11:56,168,Female,33,86,95,laptop,zeta,14.0,5,1689
2021-06-12 09:56:37,20,Female,35,23,98,laptop,j3,12.0,1,2224
2021-01-08 21:39:18,36,Female,21,33,81,laptop,ay9,17.0,2,1292
2021-05-16 03:00:56,114,Male,19,64,46,laptop,qw2,17.0,3,3892
2021-12-09 04:50:42,77,Female,45,54,53,laptop,ay9,15.0,3,158
2021-03-09 08:50:30,129,Male,59,71,11,laptop,jl3,12.0,2,2470
2021-03-16 11:05:33,154,Female,38,78,76,laptop,ki2,12.0,2,1829
2021-08-12 09:14:12,114,Male,19,64,46,laptop,c6,17.0,3,3086
2021-10-31 05:00:35,57,Female,51,44,50,television,dj1,24.0,3,3826
2021-04-13 06:28:06,188,Male,28,101,68,laptop,zeta,17.0,4,4513
2021-05-13 14:13:55,65,Male,63,48,51,laptop,ki2,12.0,2,3919
2021-05-09 21:50:56,7,Female,35,18,6,smart phone,cz,6.0,1,2129
2021-09-14 22:29:21,110,Male,66,63,48,laptop,qw2,15.0,2,3125
2021-02-19 23:24:26,102,Female,49,62,48,laptop,qw2,15.0,3,1425
2021-09-01 18:08:07,28,Male,35,28,61,laptop,kz,12.0,1,1300
2021-11-13 16:40:22,173,Male,36,87,10,television,jk23,55.0,5,3758
2021-12-02 11:41:41,71,Male,70,49,55,laptop,kz,14.0,4,3308
2021-10-10 22:50:28,47,Female,50,40,55,smart phone,platina,6.5,5,2475
2021-10-27 04:01:24,45,Female,49,39,28,laptop,k12,14.0,5,4567
2021-02-22 13:14:55,109,Male,68,63,43,laptop,k12,12.0,1,2924
2021-11-19 02:17:00,175,Female,52,88,13,smart phone,xm23,5.5,4,1219
2021-06-12 14:25:03,86,Male,48,54,46,laptop,qw2,12.0,2,2446
2021-01-03 06:24:34,124,Male,39,69,91,smart phone,xm23,6.5,4,2176
2021-04-09 17:51:45,116,Female,19,65,50,laptop,zeta,12.0,3,169
2021-06-22 21:18:54,58,Male,69,44,46,laptop,zeta,14.0,3,2256
2021-01-13 09:18:49,127,Male,43,71,35,laptop,j3,14.0,1,3522
2021-02-10 20:54:42,183,Male,46,98,15,laptop,jl3,17.0,1,3965
2021-06-01 22:04:33,141,Female,57,75,5,laptop,zeta,15.0,3,1533
2021-09-28 16:00:07,3,Female,20,16,6,laptop,zeta,17.0,5,3045
2021-07-05 10:17:10,83,Male,67,54,41,laptop,jl3,17.0,4,1765
2021-12-31 04:50:44,5,Female,31,17,40,laptop,j3,17.0,1,3285
2021-06-14 11:21:53,165,Male,50,85,26,laptop,zeta,15.0,1,4661
2021-09-18 23:00:32,138,Male,32,73,73,laptop,jl3,17.0,4,937
2021-04-18 12:53:18,148,Female,32,77,74,laptop,ay9,17.0,5,3339
2021-04-27 17:30:59,112,Female,19,63,54,laptop,c6,15.0,3,4555
2021-02-14 01:22:51,141,Female,57,75,5,laptop,c6,14.0,2,716
2021-10-26 11:50:01,93,Male,48,60,49,laptop,kz,14.0,5,4434
2021-10-02 05:55:07,118,Female,49,65,59,laptop,qw2,15.0,1,4973
2021-07-17 17:26:58,177,Male,58,88,15,laptop,k12,15.0,1,2813
2021-07-24 14:19:23,100,Male,20,61,49,laptop,kz,14.0,1,4587
2021-01-15 20:55:39,150,Male,34,78,90,laptop,j3,15.0,5,2176
2021-06-03 01:19:56,148,Female,32,77,74,laptop,ki2,14.0,5,1334
2021-09-07 18:01:52,5,Female,31,17,40,laptop,c6,17.0,1,4270
2021-12-02 14:59:00,184,Female,29,98,88,laptop,j3,15.0,1,1544
2021-12-06 06:16:42,157,Male,37,78,1,laptop,k12,12.0,5,4884
2021-01-15 13:09:37,140,Female,35,74,72,laptop,c6,12.0,2,2420
2021-05-30 22:31:30,128,Male,40,71,95,laptop,ki2,17.0,1,1535
2021-02-12 21:23:10,21,Male,35,24,35,laptop,ay9,14.0,1,2813
2021-12-25 07:08:35,7,Female,35,18,6,laptop,k12,17.0,5,2125
2021-10-30 23:14:33,150,Male,34,78,90,laptop,jl3,17.0,2,760
2021-02-24 19:51:42,126,Female,31,70,77,smart phone,xm23,6.5,4,2909
2021-09-08 10:39:29,12,Female,35,19,99,laptop,ay9,14.0,3,1411
2021-09-18 18:42:45,187,Female,54,101,24,laptop,c6,12.0,4,1143
2021-06-30 20:59:59,62,Male,19,46,55,laptop,qw2,17.0,3,4096
2021-05-29 01:27:31,21,Male,35,24,35,smart phone,c3,5.5,5,3430
2021-08-25 01:59:34,52,Male,33,42,60,laptop,kz,17.0,2,149
2021-06-25 04:42:09,115,Female,18,65,48,laptop,j3,12.0,3,2005
2021-01-17 18:24:34,188,Male,28,101,68,laptop,ay9,17.0,3,1235
2021-07-20 06:39:48,192,Female,32,103,69,laptop,ki2,12.0,5,4019
2021-07-13 06:01:48,119,Female,51,67,43,laptop,qw2,17.0,4,157
2021-10-29 04:08:51,163,Male,19,81,5,laptop,qw2,12.0,4,2797
2021-06-14 21:01:19,45,Female,49,39,28,laptop,ki2,17.0,5,2463
2021-07-21 00:39:55,91,Female,68,59,55,laptop,ki2,17.0,2,4846
2021-01-03 13:42:23,137,Female,44,73,7,laptop,ki2,14.0,3,4464
2021-10-01 11:54:19,2,Male,21,15,81,laptop,kz,15.0,1,90
2021-01-27 13:01:20,48,Female,27,40,47,laptop,ki2,17.0,4,1077
2021-05-08 06:53:56,3,Female,20,16,6,laptop,qw2,12.0,3,3143
2021-01-10 16:45:20,132,Male,39,71,75,laptop,k12,17.0,5,4309
2021-09-26 23:48:44,14,Female,24,20,77,laptop,ki2,15.0,4,314
2021-04-07 11:52:53,42,Male,24,38,92,laptop,k12,14.0,3,4224
2021-12-06 22:01:23,128,Male,40,71,95,laptop,qw2,17.0,1,4446
2021-02-24 04:14:53,176,Female,30,88,86,laptop,zeta,15.0,2,630
2021-06-16 08:10:08,132,Male,39,71,75,laptop,k12,12.0,1,935
2021-12-25 02:12:32,178,Male,27,88,69,laptop,kz,15.0,5,2498
2021-02-11 14:53:09,162,Female,29,79,83,laptop,zeta,14.0,4,4007
2021-04-22 00:10:59,141,Female,57,75,5,laptop,ay9,14.0,1,3996
2021-03-20 12:56:33,80,Female,49,54,42,television,ss2,48.0,1,4232
2021-08-11 21:20:10,127,Male,43,71,35,laptop,qw2,15.0,3,4974
2021-10-24 23:58:30,66,Male,18,48,59,laptop,qw2,17.0,3,1196
2021-08-18 15:45:47,81,Male,57,54,51,smart phone,platina,6.0,3,2601
2021-08-09 03:25:01,159,Male,34,78,1,laptop,jl3,12.0,5,601
2021-06-16 02:23:00,195,Female,47,120,16,laptop,kz,15.0,1,227
2021-03-29 21:00:10,45,Female,49,39,28,laptop,jl3,14.0,3,2448
2021-07-07 09:45:02,137,Female,44,73,7,laptop,c6,14.0,1,1666
2021-05-07 02:01:19,95,Female,32,60,42,laptop,k12,17.0,2,158
2021-07-28 06:57:25,46,Female,24,39,65,laptop,ay9,14.0,1,4876
2021-09-06 22:04:17,176,Female,30,88,86,laptop,ay9,14.0,5,2870
2021-05-18 19:21:10,85,Female,21,54,57,laptop,ay9,15.0,4,426
2021-03-16 04:10:42,21,Male,35,24,35,laptop,k12,17.0,1,4787
2021-09-01 01:18:52,166,Female,36,85,75,laptop,jl3,15.0,3,2183
2021-09-13 14:17:07,189,Female,41,103,17,laptop,c6,12.0,4,3920
2021-11-27 09:36:54,71,Male,70,49,55,smart phone,k9,6.5,5,594
2021-07-03 17:04:56,3,Female,20,16,6,laptop,ki2,17.0,5,580
2021-04-09 13:30:02,124,Male,39,69,91,laptop,jl3,17.0,3,4533
2021-05-15 10:12:14,50,Female,31,40,42,laptop,jl3,12.0,2,3761
2021-07-31 21:04:22,182,Female,32,97,86,laptop,ay9,12.0,1,157
2021-09-05 16:08:48,53,Female,31,43,54,laptop,qw2,12.0,5,3089
2021-05-28 14:33:22,117,Female,63,65,43,laptop,ay9,12.0,5,4202
2021-09-25 15:25:07,74,Female,60,50,56,smart phone,c3,6.0,4,1153
2021-02-03 16:29:50,73,Female,60,50,49,smart phone,c3,5.5,2,2560
2021-02-24 22:45:49,140,Female,35,74,72,laptop,ki2,14.0,1,4217
2021-11-05 15:59:28,11,Male,67,19,14,laptop,kz,15.0,2,618
2021-03-20 12:50:02,118,Female,49,65,59,laptop,ay9,15.0,3,1951
2021-07-27 07:28:04,135,Male,20,73,5,laptop,zeta,14.0,3,90
2021-04-06 10:40:14,192,Female,32,103,69,laptop,zeta,12.0,1,1292
2021-07-29 22:17:38,59,Female,27,46,51,laptop,k12,15.0,4,3715
2021-06-28 02:46:05,155,Female,47,78,16,laptop,k12,12.0,1,2748
2021-12-09 23:24:20,50,Female,31,40,42,laptop,ki2,17.0,4,1461
2021-06-19 00:32:33,148,Female,32,77,74,laptop,ay9,15.0,1,2740
2021-12-31 16:47:34,18,Male,20,21,66,laptop,qw2,17.0,2,1126
2021-04-22 07:36:17,33,Male,53,33,4,smart phone,pk2,6.0,4,4555
2021-07-08 14:32:19,57,Female,51,44,50,laptop,ki2,15.0,2,973
2021-12-19 14:08:02,160,Female,30,78,73,laptop,j3,15.0,3,490
2021-12-17 14:00:15,63,Female,67,47,52,television,dj1,55.0,1,1782
2021-12-11 04:15:43,138,Male,32,73,73,laptop,j3,14.0,4,3340
2021-12-10 23:03:31,20,Female,35,23,98,smart phone,pk2,5.5,3,264
2021-07-03 22:14:26,152,Male,39,78,88,laptop,kz,14.0,3,3861
2021-09-26 00:25:23,34,Male,18,33,92,laptop,ki2,14.0,1,1164
2021-12-13 19:28:07,164,Female,31,81,93,laptop,c6,15.0,5,2741
2021-09-15 07:51:19,197,Female,45,126,28,laptop,ki2,12.0,5,1755
2021-10-08 01:05:47,56,Male,47,43,41,laptop,k12,15.0,3,3572
2021-10-30 16:53:30,159,Male,34,78,1,laptop,c6,17.0,2,4224
2021-11-09 08:58:02,172,Male,28,87,75,laptop,ay9,15.0,4,4800
2021-03-21 03:36:12,107,Female,66,63,50,laptop,c6,15.0,5,4415
2021-02-25 14:16:49,42,Male,24,38,92,laptop,c6,12.0,5,317
2021-03-03 18:26:39,23,Female,46,25,5,laptop,jl3,12.0,2,937
2021-05-04 18:32:09,122,Female,38,67,40,laptop,qw2,12.0,4,2570
2021-05-19 08:04:17,157,Male,37,78,1,laptop,zeta,14.0,5,4221
2021-08-05 12:35:10,133,Female,25,72,34,laptop,j3,17.0,1,1492
2021-04-02 15:29:59,177,Male,58,88,15,laptop,ay9,14.0,3,2691
2021-10-12 02:15:41,69,Male,19,48,59,laptop,qw2,17.0,3,4825
2021-05-30 23:56:12,176,Female,30,88,86,laptop,qw2,17.0,4,2011
2021-03-30 10:24:23,75,Male,59,54,47,laptop,ay9,15.0,2,4612
2021-05-05 07:37:29,37,Female,42,34,17,laptop,zeta,15.0,2,4850
2021-01-06 17:47:10,79,Female,23,54,52,laptop,k12,15.0,4,2176
2021-10-16 04:55:40,168,Female,33,86,95,laptop,j3,17.0,5,4385
2021-02-09 21:04:14,188,Male,28,101,68,laptop,kz,15.0,4,3558
2021-07-23 00:46:45,36,Female,21,33,81,laptop,jl3,15.0,5,4075
2021-04-11 15:26:06,101,Female,23,62,41,laptop,qw2,14.0,1,1122
2021-09-28 07:40:06,154,Female,38,78,76,laptop,kz,12.0,3,4523
2021-05-23 22:31:04,127,Male,43,71,35,laptop,zeta,17.0,4,2036
2021-11-29 04:54:08,65,Male,63,48,51,laptop,kz,15.0,3,2391
2021-05-31 13:02:46,44,Female,31,39,61,television,ss2,55.0,5,1544
2021-11-23 22:56:05,185,Female,41,99,39,laptop,k12,15.0,2,1816
2021-08-28 05:21:39,26,Male,29,28,82,laptop,c6,12.0,3,836
2021-06-16 08:52:45,86,Male,48,54,46,laptop,c6,14.0,3,4702
2021-09-08 15:30:40,53,Female,31,43,54,television,jk23,24.0,4,3339
2021-03-24 06:29:27,80,Female,49,54,42,laptop,k12,12.0,4,1109
2021-07-27 07:56:57,193,Male,33,113,8,laptop,zeta,14.0,3,522
2021-04-30 04:02:45,123,Female,40,69,58,laptop,qw2,15.0,2,405
2021-09-25 16:35:27,30,Female,23,29,87,laptop,kz,14.0,3,1812
2021-11-06 06:08:20,114,Male,19,64,46,laptop,zeta,15.0,5,3590
2021-07-18 15:42:29,140,Female,35,74,72,laptop,qw2,14.0,4,3577
2021-11-16 11:27:02,142,Male,32,75,93,smart phone,bn20,5.5,1,3770
2021-11-04 11:56:55,58,Male,69,44,46,laptop,jl3,14.0,1,512
2021-02-15 03:52:45,31,Male,60,30,4,laptop,jl3,14.0,3,1243
2021-12-18 08:11:27,29,Female,40,29,31,laptop,jl3,17.0,5,122
2021-02-04 12:53:41,179,Male,59,93,14,laptop,ay9,17.0,5,1638
2021-05-25 06:37:18,123,Female,40,69,58,laptop,j3,14.0,4,3125
2021-11-26 07:07:51,138,Male,32,73,73,laptop,ki2,12.0,1,2869
2021-04-06 22:44:51,59,Female,27,46,51,laptop,kz,12.0,3,4506
2021-03-14 08:02:13,167,Male,42,86,20,laptop,kz,17.0,4,1007
2021-03-05 21:42:05,155,Female,47,78,16,laptop,k12,17.0,2,1877
2021-02-20 05:10:11,4,Female,23,16,77,laptop,zeta,14.0,4,2036
2021-12-29 13:00:46,158,Female,30,78,78,television,k20,55.0,3,993
2021-12-31 23:10:49,78,Male,40,54,48,laptop,jl3,14.0,4,631
2021-03-23 04:16:58,127,Male,43,71,35,laptop,ki2,12.0,1,4244
2021-06-15 06:43:17,46,Female,24,39,65,television,dj1,24.0,5,661
2021-12-11 05:22:01,25,Female,54,28,14,laptop,zeta,14.0,5,3802
2021-01-20 12:44:44,106,Female,21,62,42,laptop,k12,12.0,3,2428
2021-08-10 00:53:06,84,Female,46,54,44,laptop,j3,14.0,4,252
2021-08-17 21:32:41,31,Male,60,30,4,laptop,ay9,15.0,1,3674
2021-01-08 03:53:33,1,Male,19,15,39,laptop,k12,14.0,1,1500
2021-06-15 04:04:40,75,Male,59,54,47,laptop,jl3,15.0,5,2616
2021-06-09 21:23:59,146,Male,28,77,97,laptop,ki2,12.0,2,1061
2021-07-13 22:13:44,47,Female,50,40,55,laptop,ay9,17.0,3,2414
2021-12-17 08:37:28,158,Female,30,78,78,laptop,qw2,15.0,4,4073
2021-06-03 04:52:28,169,Female,36,87,27,laptop,ay9,14.0,3,431
2021-03-09 14:48:20,100,Male,20,61,49,laptop,ki2,12.0,5,2018
2021-11-30 11:29:22,107,Female,66,63,50,laptop,qw2,12.0,2,3079
2021-11-21 15:27:03,12,Female,35,19,99,laptop,ay9,15.0,5,522
2021-02-03 12:19:31,148,Female,32,77,74,laptop,j3,15.0,3,4764
2021-05-01 11:35:33,176,Female,30,88,86,television,k20,24.0,3,4338
2021-12-21 09:11:07,56,Male,47,43,41,laptop,zeta,15.0,3,2254
2021-12-17 05:55:50,7,Female,35,18,6,laptop,j3,17.0,2,3156
2021-10-14 21:06:51,109,Male,68,63,43,laptop,qw2,17.0,5,3522
2021-08-18 01:34:03,114,Male,19,64,46,laptop,k12,15.0,1,1668
2021-02-19 22:37:58,41,Female,65,38,35,laptop,qw2,12.0,1,1444
2021-10-09 04:44:43,14,Female,24,20,77,smart phone,k9,6.0,2,3546
2021-03-22 13:27:36,134,Female,31,72,71,laptop,c6,17.0,5,2372
2021-11-28 16:26:22,17,Female,35,21,35,laptop,k12,17.0,2,1860
2021-04-22 17:55:16,84,Female,46,54,44,smart phone,pk2,6.0,5,3803
2021-08-04 03:41:20,137,Female,44,73,7,laptop,k12,14.0,1,1818
2021-03-16 18:41:21,148,Female,32,77,74,laptop,kz,14.0,3,2910
2021-11-29 10:47:33,98,Female,27,60,50,laptop,j3,15.0,4,595
2021-05-29 09:31:22,164,Female,31,81,93,laptop,jl3,17.0,5,895
2021-04-11 11:24:53,93,Male,48,60,49,laptop,ki2,12.0,2,4418
2021-09-05 11:38:00,78,Male,40,54,48,smart phone,cz,5.5,5,1419
2021-03-11 20:12:26,76,Male,26,54,54,laptop,kz,17.0,2,2740
2021-10-06 01:18:22,47,Female,50,40,55,laptop,ki2,17.0,3,3775
2021-09-14 16:17:09,190,Female,36,103,85,laptop,j3,12.0,5,3254
2021-06-08 15:24:26,73,Female,60,50,49,laptop,kz,14.0,1,2873
2021-05-03 23:38:56,190,Female,36,103,85,smart phone,platina,6.0,3,1078
2021-12-16 06:49:54,87,Female,55,57,58,laptop,ki2,12.0,2,4300
2021-08-26 11:04:40,159,Male,34,78,1,laptop,j3,12.0,2,3975
2021-02-06 14:41:25,37,Female,42,34,17,laptop,ki2,12.0,3,3706
2021-06-20 11:18:13,100,Male,20,61,49,laptop,ay9,12.0,2,4506
2021-04-20 03:18:43,181,Female,37,97,32,laptop,kz,15.0,5,1569
2021-03-31 21:47:06,168,Female,33,86,95,laptop,ki2,14.0,3,3174
2021-11-03 10:42:45,79,Female,23,54,52,laptop,qw2,15.0,4,2062
2021-08-28 11:40:43,124,Male,39,69,91,laptop,qw2,17.0,2,887
2021-06-04 06:16:36,80,Female,49,54,42,laptop,jl3,15.0,5,2138
2021-12-06 08:18:08,93,Male,48,60,49,laptop,j3,14.0,4,4439
2021-09-21 12:28:11,66,Male,18,48,59,smart phone,k9,6.5,4,4825
2021-10-16 13:21:05,53,Female,31,43,54,laptop,qw2,12.0,3,2281
2021-01-24 12:57:52,199,Male,32,137,18,laptop,qw2,14.0,4,3048
2021-12-24 16:24:55,139,Male,19,74,10,laptop,ay9,14.0,2,3279
2021-07-22 09:21:07,156,Female,27,78,89,laptop,ay9,17.0,1,1519
2021-04-27 16:04:45,128,Male,40,71,95,laptop,zeta,15.0,2,3770
2021-07-08 01:08:26,17,Female,35,21,35,laptop,kz,12.0,4,4805
2021-02-14 15:19:36,102,Female,49,62,48,laptop,qw2,15.0,4,528
2021-10-18 21:44:35,191,Female,34,103,23,laptop,zeta,14.0,4,2853
2021-03-09 18:13:56,177,Male,58,88,15,laptop,ki2,15.0,1,4091
2021-03-29 12:20:11,145,Male,25,77,12,laptop,jl3,17.0,4,3516
2021-12-21 11:04:05,81,Male,57,54,51,laptop,k12,14.0,1,2559
2021-06-30 09:53:43,31,Male,60,30,4,laptop,jl3,12.0,2,1119
2021-10-23 05:15:49,178,Male,27,88,69,laptop,c6,14.0,4,1763
2021-01-20 23:48:14,12,Female,35,19,99,laptop,ki2,17.0,5,576
2021-02-21 17:54:30,128,Male,40,71,95,laptop,qw2,17.0,4,565
2021-01-13 20:34:28,157,Male,37,78,1,laptop,c6,12.0,3,4440
2021-07-19 10:12:22,93,Male,48,60,49,television,dj1,40.0,5,4820
2021-11-29 09:16:32,164,Female,31,81,93,laptop,ki2,15.0,3,858
2021-06-09 14:55:09,53,Female,31,43,54,laptop,jl3,15.0,4,802
2021-07-30 01:32:29,22,Male,25,24,73,laptop,k12,14.0,3,797
2021-02-08 22:49:12,33,Male,53,33,4,laptop,ki2,14.0,1,2864
2021-12-06 10:16:34,81,Male,57,54,51,laptop,jl3,17.0,5,720
2021-01-15 23:40:32,14,Female,24,20,77,laptop,k12,12.0,5,4850
2021-01-29 15:48:13,182,Female,32,97,86,laptop,k12,12.0,5,1717
2021-12-21 04:42:28,79,Female,23,54,52,laptop,kz,14.0,3,3620
2021-01-23 16:21:57,12,Female,35,19,99,laptop,zeta,15.0,4,406
2021-10-19 08:07:20,154,Female,38,78,76,laptop,jl3,14.0,2,4728
2021-10-27 10:09:52,120,Female,50,67,57,laptop,zeta,14.0,5,3656
2021-05-10 03:18:25,58,Male,69,44,46,laptop,ki2,12.0,2,2420
2021-10-09 08:15:24,122,Female,38,67,40,laptop,k12,14.0,3,1304
2021-05-17 21:56:54,64,Female,54,47,59,smart phone,bn20,5.5,1,1233
2021-12-05 18:12:43,139,Male,19,74,10,laptop,k12,15.0,2,2665
